Free Agent Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Phil Maton RP | CHC,64,75,0,0,0,3,2,1,0,26,74,24,46,3.23,1.09,239
W ,Tony Santillan RP | CIN,65,75,0,0,0,1,2,1,0,32,73,26,49,2.63,1.15,242
W ,"Mike Soroka SP,RP | ARI ",59,24,13,3,0,6,5,0,0,0,62,23,49,4.58,1.22,243
W ,Calvin Faucher RP | MIA,62,69,0,0,0,2,3,4,1,13,65,27,56,3.34,1.34,244
W ,"Colin Rea SP,RP | CHC",35,16,6,2,0,3,2,0,0,0,25,9,31,3.60,1.14,247
W ,Paul Sewald RP | ARI ,56,69,0,0,0,2,1,2,0,11,67,17,56,4.98,1.30,248
W ,Braxton Garrett SP | MIA,135,26,26,9,1,8,8,0,0,0,128,33,131,3.93,1.21,263
W ,Aaron Ashby RP | MIL ,92,74,0,0,0,5,2,1,0,13,105,38,77,2.64,1.25,267
W ,Eduardo Rodriguez SP | ARI ,158,29,29,9,0,9,9,0,0,0,143,48,165,3.99,1.35,268
W ,Luke Weaver RP | NYM,82,79,0,0,0,5,3,4,1,32,100,27,61,3.84,1.07,269
W ,Richard Fitts SP | STL ,126,26,26,6,0,6,7,0,0,0,98,33,127,3.71,1.27,272
W ,Foster Griffin RP | WAS ,155,29,29,11,0,7,10,0,0,0,147,51,165,4.30,1.39,273
W ,Brad Keller RP | PHI ,50,25,12,4,0,4,4,0,0,1,49,16,36,2.70,1.04,275
W ,Seth Halvorsen RP | COL,63,73,0,0,0,1,2,21,6,3,71,35,72,5.29,1.70,277
W ,"Kyle Harrison SP,RP | MIL ",54,25,13,4,0,3,4,0,0,1,48,17,48,3.83,1.20,278
W ,Christian Scott SP | NYM ,36,20,8,3,0,2,2,0,0,1,31,11,33,4.25,1.22,279
W ,Chase Dollander SP | COL,124,26,26,5,0,4,12,0,0,0,103,46,133,5.59,1.44,280
W ,Matt Svanson RP | STL,108,76,0,0,0,9,3,1,0,11,127,37,62,2.00,0.92,281
W ,JP Sears SP | SD,140,26,26,8,0,12,8,0,0,0,118,37,132,3.73,1.21,299
W ,"Joey Wentz SP,RP | ATL ",129,26,26,8,0,9,8,0,0,0,137,40,120,3.28,1.24,302
W ,Joel Peguero RP | SF ,84,74,0,0,0,8,4,1,0,17,66,31,58,2.46,1.06,320
W ,Jason Adam RP | SD ,72,76,0,0,0,4,2,0,0,36,75,24,47,1.88,0.99,334
W ,Brooks Raley RP | NYM,54,69,0,0,0,5,1,1,0,25,55,14,28,2.17,0.78,339
W ,Jose Urquidy RP | PIT,139,26,26,10,0,7,9,0,0,0,136,44,134,3.88,1.28,340
W ,Kyle Leahy RP | STL ,153,29,29,11,0,7,10,0,0,0,139,44,155,4.06,1.30,348
W ,Dylan Lee RP | ATL,68,75,0,0,0,2,4,4,1,20,79,16,54,2.91,1.03,356
W ,Michael Kopech RP | LAD ,66,76,0,0,0,4,3,5,1,22,81,44,40,3.14,1.27,359
W ,Hunter Harvey RP | CHC,64,70,0,0,0,3,2,4,1,39,66,15,54,2.95,1.08,362
